time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.216,0.000000,0.000000,4.000000,0.013772,1.000000,-0.000000,0.000000
0.217,0.000000,0.000000,4.000000,-0.003752,1.000000,-0.000000,0.000000
0.218,0.000000,0.000000,4.000000,-0.005038,1.000000,-0.000000,0.000000
0.219,0.000000,0.000000,4.000000,-0.018728,1.000000,-0.000000,0.000000
0.220,0.000000,0.000000,4.000000,-0.018131,1.000000,-0.000000,0.000000
0.221,0.000000,0.000000,4.000000,-0.036459,1.000000,-0.000000,0.000000
0.222,0.000000,0.000000,4.000000,-0.036659,1.000000,-0.000000,0.000000
0.223,0.000000,0.000000,4.000000,-0.021243,1.000000,-0.000000,0.000000
0.224,0.000000,0.000000,4.000000,-0.001481,1.000000,-0.000000,0.000000
0.225,0.000000,0.000000,4.000000,0.015798,1.000000,-0.000000,0.000000
0.226,0.000000,0.000000,4.000000,0.024622,1.000000,-0.000000,0.000000
0.227,0.000000,0.000000,4.000000,0.026517,1.000000,-0.000000,0.000000
0.228,0.000000,0.000000,4.000000,0.012274,1.000000,-0.000000,0.000000
0.229,0.000000,0.000000,4.000000,0.021541,1.000000,-0.000000,0.000000
0.230,0.000000,0.000000,4.000000,0.023360,1.000000,-0.000000,0.000000
0.231,0.000000,0.000000,4.000000,0.043612,1.000000,-0.000000,0.000000
0.232,0.000000,0.000000,4.000000,0.042658,1.000000,-0.000000,0.000000
0.233,0.000000,0.000000,4.000000,0.029257,1.000000,-0.000000,0.000000
0.234,0.000000,0.000000,4.000000,0.030107,1.000000,-0.000000,0.000000
0.235,0.000000,0.000000,4.000000,0.043416,1.000000,-0.000000,0.000000
0.236,0.000000,0.000000,4.000000,0.041674,1.000000,-0.000000,0.000000
0.237,0.000000,0.000000,4.000000,0.034680,1.000000,-0.000000,0.000000
0.238,0.000000,0.000000,4.000000,0.028565,1.000000,-0.000000,0.000000
0.239,0.000000,0.000000,4.000000,0.029502,1.000000,-0.000000,0.000000
0.240,0.000000,0.000000,4.000000,0.011471,1.000000,-0.000000,0.000000
0.241,0.000000,0.000000,4.000000,-0.005511,1.000000,-0.000000,0.000000
0.242,0.000000,0.000000,4.000000,-0.012859,1.000000,-0.000000,0.000000
0.243,0.000000,0.000000,4.000000,-0.019283,1.000000,-0.000000,0.000000
0.244,0.000000,0.000000,4.000000,-0.018617,1.000000,-0.000000,0.000000
0.245,0.000000,0.000000,4.000000,0.000815,1.000000,-0.000000,0.000000
0.246,0.000000,0.000000,4.000000,0.002034,1.000000,-0.000000,0.000000
0.247,0.000000,0.000000,4.000000,-0.018828,1.000000,-0.000000,0.000000
0.248,0.000000,0.000000,4.000000,-0.030785,1.000000,-0.000000,0.000000
0.249,0.000000,0.000000,4.000000,-0.041240,1.000000,-0.000000,0.000000
0.250,0.000000,0.000000,4.000000,-0.044098,1.000000,-0.000000,0.000000
0.251,0.000000,0.000000,4.000000,-0.013451,1.000000,-0.000000,0.000000
0.252,0.000000,0.000000,4.000000,-0.036391,1.000000,-0.000000,0.000000
0.253,0.000000,0.000000,4.000000,-0.046141,1.000000,-0.000000,0.000000
0.254,0.000000,0.000000,4.000000,-0.048383,1.000000,-0.000000,0.000000
0.255,0.000000,0.000000,4.000000,-0.044060,1.000000,-0.000000,0.000000
0.256,0.000000,0.000000,4.000000,-0.027714,1.000000,-0.000000,0.000000
0.257,0.000000,0.000000,4.000000,-0.025269,1.000000,-0.000000,0.000000
0.258,0.000000,0.000000,4.000000,-0.023851,1.000000,-0.000000,0.000000
0.259,0.000000,0.000000,4.000000,-0.022610,1.000000,-0.000000,0.000000
0.260,0.000000,0.000000,4.000000,-0.015243,1.000000,-0.000000,0.000000
0.261,0.000000,0.000000,4.000000,-0.008801,1.000000,-0.000000,0.000000
0.262,0.000000,0.000000,4.000000,-0.028081,1.000000,-0.000000,0.000000
0.263,0.000000,0.000000,4.000000,-0.026309,1.000000,-0.000000,0.000000
0.264,0.000000,0.000000,4.000000,-0.024760,1.000000,-0.000000,0.000000
0.265,0.000000,0.000000,4.000000,-0.023406,1.000000,-0.000000,0.000000
0.266,0.000000,0.000000,4.000000,-0.009655,1.000000,-0.000000,0.000000
0.267,0.000000,0.000000,4.000000,0.012879,1.000000,-0.000000,0.000000
0.268,0.000000,0.000000,4.000000,0.015787,1.000000,-0.000000,0.000000
0.269,0.000000,0.000000,4.000000,0.012046,1.000000,-0.000000,0.000000
0.270,0.000000,0.000000,4.000000,0.015059,1.000000,-0.000000,0.000000
0.271,0.000000,0.000000,4.000000,0.023976,1.000000,-0.000000,0.000000
0.272,0.000000,0.000000,4.000000,0.032306,1.000000,-0.000000,0.000000
0.273,0.000000,0.000000,4.000000,0.020206,1.000000,-0.000000,0.000000
0.274,0.000000,0.000000,4.000000,0.022193,1.000000,-0.000000,0.000000
0.275,0.000000,0.000000,4.000000,0.030214,1.000000,-0.000000,0.000000
0.276,0.000000,0.000000,4.000000,0.030943,1.000000,-0.000000,0.000000
0.277,0.000000,0.000000,4.000000,0.030943,1.000000,-0.000000,0.000000
0.278,0.000000,0.000000,4.000000,0.005059,1.000000,-0.000000,0.000000
0.279,0.000000,0.000000,4.000000,0.008949,1.000000,-0.000000,0.000000
0.280,0.000000,0.000000,4.000000,-0.000215,1.000000,-0.000000,0.000000
0.281,0.000000,0.000000,4.000000,0.010621,1.000000,-0.000000,0.000000
0.282,0.000000,0.000000,4.000000,0.010320,1.000000,-0.000000,0.000000
0.283,0.000000,0.000000,4.000000,0.019832,1.000000,-0.000000,0.000000
0.284,0.000000,0.000000,4.000000,0.028150,1.000000,-0.000000,0.000000
0.285,0.000000,0.000000,4.000000,0.035422,1.000000,-0.000000,0.000000
0.286,0.000000,0.000000,4.000000,0.029213,1.000000,-0.000000,0.000000
0.287,0.000000,0.000000,4.000000,0.012756,1.000000,-0.000000,0.000000
0.288,0.000000,0.000000,4.000000,0.021963,1.000000,-0.000000,0.000000
0.289,0.000000,0.000000,4.000000,0.017446,1.000000,-0.000000,0.000000
0.290,0.000000,0.000000,4.000000,0.000930,1.000000,-0.000000,0.000000
0.291,0.000000,0.000000,4.000000,-0.000944,1.000000,-0.000000,0.000000
0.292,0.000000,0.000000,4.000000,-0.009508,1.000000,-0.000000,0.000000
