time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.177,25.733977,0.169844,13.000000,-0.191253,80.771736,1418.666363,925.795165
0.178,25.875809,0.170780,13.000000,-0.195548,80.864283,1418.319722,924.912649
0.179,26.017601,0.171716,13.000000,-0.196304,80.956742,1417.918668,923.995621
0.180,26.159357,0.172652,13.000000,-0.199964,81.049108,1417.562060,923.108557
0.181,26.301068,0.173587,13.000000,-0.196881,81.141387,1417.101720,922.154948
0.182,26.442742,0.174522,13.000000,-0.200469,81.233569,1416.743734,921.268998
0.183,26.584361,0.175457,13.000000,-0.191040,81.325664,1416.185316,920.253762
0.184,26.725933,0.176391,13.000000,-0.188153,81.417656,1415.727322,919.304968
0.185,26.867482,0.177325,13.000000,-0.199121,81.509554,1415.482614,918.495667
0.186,27.009013,0.178259,13.000000,-0.214994,81.601372,1415.313567,917.736224
0.187,27.150515,0.179193,13.000000,-0.222589,81.693113,1415.016874,916.894762
0.188,27.291946,0.180127,13.000000,-0.204097,81.784770,1414.317260,915.793269
0.189,27.433326,0.181060,13.000000,-0.197345,81.876317,1413.798602,914.810285
0.190,27.574651,0.181993,13.000000,-0.188308,81.967765,1413.244312,913.805430
0.191,27.715931,0.182925,13.000000,-0.186690,82.059114,1412.804509,912.875767
0.192,27.857168,0.183857,13.000000,-0.185276,82.150369,1412.367656,911.949066
0.193,27.998361,0.184789,13.000000,-0.184039,82.241532,1411.933363,911.025070
0.194,28.139520,0.185721,13.000000,-0.188295,82.332602,1411.584070,910.156928
0.195,28.280636,0.186652,13.000000,-0.188295,82.423586,1411.168624,909.247092
0.196,28.421712,0.187583,13.000000,-0.188295,82.514478,1410.753007,908.338165
0.197,28.562740,0.188514,13.000000,-0.184819,82.605280,1410.283202,907.395391
0.198,28.703735,0.189445,13.000000,-0.189923,82.695988,1409.946598,906.539352
0.199,28.844685,0.190375,13.000000,-0.188102,82.786610,1409.502139,905.614923
0.200,28.985593,0.191305,13.000000,-0.188102,82.877139,1409.085838,904.709627
0.201,29.126477,0.192235,13.000000,-0.199001,82.967578,1408.839238,903.914226
0.202,29.267315,0.193164,13.000000,-0.196039,83.057938,1408.376473,902.981013
0.203,29.408097,0.194093,13.000000,-0.187166,83.148204,1407.821227,901.989623
0.204,29.548825,0.195022,13.000000,-0.178909,83.238371,1407.275267,901.005376
0.205,29.689510,0.195951,13.000000,-0.178472,83.328440,1406.851229,900.100319
0.206,29.830153,0.196879,13.000000,-0.178090,83.418419,1406.427871,899.196716
0.207,29.970753,0.197807,13.000000,-0.177756,83.508307,1406.005089,898.294495
0.208,30.111321,0.198735,13.000000,-0.183747,83.598105,1405.681202,897.456428
0.209,30.251845,0.199662,13.000000,-0.181789,83.687819,1405.232647,896.539702
0.210,30.392325,0.200589,13.000000,-0.180990,83.777441,1404.802078,895.635490
0.211,30.532772,0.201516,13.000000,-0.186575,83.866973,1404.471522,894.796017
0.212,30.673195,0.202443,13.000000,-0.197741,83.956421,1404.228561,894.013196
0.213,30.813601,0.203370,13.000000,-0.213787,84.045791,1404.062329,893.279959
0.214,30.953950,0.204296,13.000000,-0.203964,84.135088,1403.489300,892.288757
0.215,31.094241,0.205222,13.000000,-0.194095,84.224286,1402.915223,891.298096
0.216,31.234487,0.206148,13.000000,-0.191750,84.313384,1402.459306,890.383658
0.217,31.374688,0.207073,13.000000,-0.189699,84.402391,1402.007825,889.473081
0.218,31.514854,0.207998,13.000000,-0.194190,84.491307,1401.659311,888.628823
0.219,31.654994,0.208923,13.000000,-0.204399,84.580139,1401.400975,887.842598
0.220,31.795092,0.209848,13.000000,-0.204399,84.668892,1400.981390,886.955067
0.221,31.935148,0.210772,13.000000,-0.204399,84.757557,1400.561636,886.068422
0.222,32.075180,0.211696,13.000000,-0.215636,84.846133,1400.319460,885.295037
0.223,32.215157,0.212620,13.000000,-0.207108,84.934631,1399.764448,884.324768
0.224,32.355112,0.213544,13.000000,-0.220158,85.023033,1399.550915,883.571252
0.225,32.495006,0.214467,13.000000,-0.208254,85.111359,1398.941907,882.568954
0.226,32.634842,0.215390,13.000000,-0.197847,85.199585,1398.356252,881.582617
0.227,32.774651,0.216313,13.000000,-0.207596,85.287712,1398.090205,880.798840
0.228,32.914423,0.217235,13.000000,-0.211008,85.375762,1397.723484,879.952463
0.229,33.054156,0.218157,13.000000,-0.212821,85.463726,1397.331241,879.090945
0.230,33.193860,0.219079,13.000000,-0.220689,85.551604,1397.035182,878.290841
0.231,33.333522,0.220001,13.000000,-0.221285,85.639403,1396.623342,877.418818
0.232,33.473143,0.220923,13.000000,-0.221806,85.727114,1396.210152,876.546918
0.233,33.612732,0.221844,13.000000,-0.228154,85.814738,1395.889678,875.734155
0.234,33.752258,0.222765,13.000000,-0.215245,85.902281,1395.261997,874.729643
0.235,33.891754,0.223686,13.000000,-0.222809,85.989724,1394.960691,873.930852
0.236,34.031199,0.224606,13.000000,-0.216855,86.077086,1394.443446,872.997691
0.237,34.170582,0.225526,13.000000,-0.205367,86.164355,1393.837457,872.010112
0.238,34.309904,0.226445,13.000000,-0.192823,86.251526,1393.214215,871.012964
0.239,34.449169,0.227365,13.000000,-0.184354,86.338597,1392.655826,870.057569
0.240,34.588391,0.228283,13.000000,-0.183233,86.425573,1392.214810,869.176603
0.241,34.727569,0.229202,13.000000,-0.182253,86.512460,1391.775867,868.297927
0.242,34.866712,0.230120,13.000000,-0.187679,86.599260,1391.439499,867.484192
0.243,35.005808,0.231038,13.000000,-0.184005,86.685978,1390.956992,866.580270
0.244,35.144862,0.231956,13.000000,-0.184005,86.772606,1390.533268,865.713991
0.245,35.283872,0.232874,13.000000,-0.184005,86.859147,1390.109379,864.848578
0.246,35.422836,0.233791,13.000000,-0.181162,86.945602,1389.639602,863.955604
0.247,35.561747,0.234708,13.000000,-0.174159,87.031967,1389.102642,863.021916
0.248,35.700615,0.235624,13.000000,-0.174459,87.118240,1388.683027,862.162193
0.249,35.839441,0.236540,13.000000,-0.174459,87.204426,1388.258416,861.300330
0.250,35.978254,0.237456,13.000000,-0.192748,87.290526,1388.128636,860.622222
0.251,36.117021,0.238372,13.000000,-0.190572,87.376558,1387.668689,859.740138
0.252,36.255722,0.239288,13.000000,-0.176103,87.462503,1387.009987,858.736008
0.253,36.394371,0.240203,13.000000,-0.170452,87.548346,1386.493381,857.821053
0.254,36.532969,0.241118,13.000000,-0.164794,87.634099,1385.976420,856.906956
0.255,36.671526,0.242032,13.000000,-0.166131,87.719760,1385.572398,856.063714
0.256,36.810052,0.242946,13.000000,-0.173583,87.805337,1385.267281,855.282467
