time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.238,66.237902,0.437170,13.000000,-0.072187,104.637703,2572.687978,1371.889689
0.239,66.494981,0.438867,13.000000,-0.070731,104.774803,2570.796097,1369.118550
0.240,66.751849,0.440562,13.000000,-0.063175,104.911627,2568.673683,1366.230945
0.241,67.008418,0.442256,13.000000,-0.032731,105.048163,2565.687984,1362.891370
0.242,67.264815,0.443948,13.000000,-0.036233,105.184364,2563.978827,1360.237375
0.243,67.520993,0.445639,13.000000,-0.026729,105.320301,2561.777915,1357.328554
0.244,67.776860,0.447327,13.000000,0.006714,105.455947,2558.670536,1353.946778
0.245,68.032456,0.449014,13.000000,0.029671,105.591255,2555.956622,1350.781475
0.246,68.287840,0.450700,13.000000,0.036667,105.726247,2553.844900,1347.941723
0.247,68.543039,0.452384,13.000000,0.037010,105.860955,2551.984058,1345.240689
0.248,68.798051,0.454067,13.000000,0.037311,105.995393,2550.123811,1342.545916
0.249,69.052806,0.455749,13.000000,0.056423,106.129562,2547.546964,1339.480291
0.250,69.307312,0.457428,13.000000,0.073133,106.263425,2545.059248,1336.468827
0.251,69.561504,0.459106,13.000000,0.106802,106.396987,2541.922679,1333.124223
0.252,69.815471,0.460782,13.000000,0.117181,106.530215,2539.672010,1330.252074
0.253,70.069242,0.462457,13.000000,0.119974,106.663156,2537.709706,1327.537415
0.254,70.322794,0.464130,13.000000,0.128698,106.795825,2535.519118,1324.709535
0.255,70.576059,0.465802,13.000000,0.155176,106.928212,2532.646470,1321.532241
0.256,70.829073,0.467472,13.000000,0.172043,107.060282,2530.139828,1318.553505
0.257,71.081901,0.469141,13.000000,0.172043,107.192054,2528.279175,1315.918065
0.258,71.334520,0.470808,13.000000,0.177799,107.323562,2526.196083,1313.172775
0.259,71.586948,0.472474,13.000000,0.179257,107.454797,2524.277183,1310.518928
0.260,71.839136,0.474138,13.000000,0.193098,107.585766,2521.879562,1307.622722
0.261,72.091144,0.475802,13.000000,0.191437,107.716446,2520.078691,1305.042332
0.262,72.342990,0.477464,13.000000,0.184898,107.846868,2518.465620,1302.564674
0.263,72.594648,0.479125,13.000000,0.185464,107.977042,2516.576942,1299.949868
0.264,72.846204,0.480785,13.000000,0.163627,108.106956,2515.555737,1297.788340
0.265,73.097572,0.482444,13.000000,0.163627,108.236653,2513.687462,1295.194395
0.266,73.348706,0.484101,13.000000,0.175981,108.366091,2511.338103,1292.358558
0.267,73.599598,0.485757,13.000000,0.190234,108.495246,2508.913042,1289.490409
0.268,73.850253,0.487412,13.000000,0.202695,108.624114,2506.555831,1286.663811
0.269,74.100712,0.489065,13.000000,0.205058,108.752700,2504.590805,1284.044851
0.270,74.350984,0.490716,13.000000,0.205058,108.881024,2502.716938,1281.478369
0.271,74.601153,0.492368,13.000000,0.183310,109.009092,2501.692655,1279.351970
0.272,74.851151,0.494018,13.000000,0.179251,109.136947,2499.976272,1276.876046
0.273,75.100887,0.495666,13.000000,0.198122,109.264555,2497.360199,1273.946460
0.274,75.350489,0.497313,13.000000,0.184460,109.391870,2496.019036,1271.673404
0.275,75.599900,0.498959,13.000000,0.185081,109.518958,2494.116479,1269.119226
0.276,75.849147,0.500604,13.000000,0.179341,109.645791,2492.463287,1266.697377
0.277,76.098200,0.502248,13.000000,0.180605,109.772381,2490.533563,1264.140276
0.278,76.347054,0.503891,13.000000,0.183466,109.898717,2488.539819,1261.556342
0.279,76.595642,0.505531,13.000000,0.203061,110.024794,2485.883948,1258.642892
0.280,76.844000,0.507170,13.000000,0.213911,110.150580,2483.571712,1255.910176
0.281,77.092131,0.508808,13.000000,0.223397,110.276093,2481.311812,1253.210189
0.282,77.339991,0.510444,13.000000,0.244258,110.401336,2478.599384,1250.288111
0.283,77.587595,0.512078,13.000000,0.261174,110.526288,2476.041222,1247.450765
0.284,77.834921,0.513710,13.000000,0.283571,110.650956,2473.263166,1244.509474
0.285,78.082056,0.515342,13.000000,0.284303,110.775330,2471.344832,1242.007341
0.286,78.328999,0.516971,13.000000,0.284944,110.899454,2469.429223,1239.512049
0.287,78.575725,0.518600,13.000000,0.291787,111.023328,2467.265230,1236.897689
0.288,78.822171,0.520226,13.000000,0.314779,111.146942,2464.454866,1233.965589
0.289,79.068414,0.521852,13.000000,0.317873,111.270263,2462.437816,1231.437295
0.290,79.314458,0.523475,13.000000,0.320578,111.393330,2460.435249,1228.921830
0.291,79.560302,0.525098,13.000000,0.322943,111.516147,2458.445254,1226.418191
0.292,79.805974,0.526719,13.000000,0.318728,111.638714,2456.718372,1224.051163
0.293,80.051408,0.528339,13.000000,0.330670,111.761044,2454.341558,1221.365727
0.294,80.296573,0.529957,13.000000,0.350617,111.883105,2451.640963,1218.525560
0.295,80.541476,0.531574,13.000000,0.368057,112.004883,2449.039148,1215.741200
0.296,80.786129,0.533188,13.000000,0.383305,112.126383,2446.523705,1213.006235
0.297,81.030486,0.534801,13.000000,0.409204,112.247609,2443.576248,1210.063732
0.298,81.274555,0.536412,13.000000,0.433587,112.368542,2440.687500,1207.157426
0.299,81.518329,0.538021,13.000000,0.459450,112.489184,2437.736330,1204.227317
0.300,81.761922,0.539629,13.000000,0.456931,112.609533,2435.933106,1201.870720
0.301,82.005334,0.541235,13.000000,0.454728,112.729647,2434.116368,1199.512499
0.302,82.248512,0.542840,13.000000,0.465368,112.849525,2431.777073,1196.902127
0.303,82.491472,0.544444,13.000000,0.471818,112.969143,2429.606713,1194.380776
0.304,82.734259,0.546046,13.000000,0.467745,113.088509,2427.863771,1192.074939
0.305,82.976894,0.547648,13.000000,0.457900,113.207644,2426.355652,1189.889135
0.306,83.219374,0.549248,13.000000,0.449292,113.326560,2424.796861,1187.682956
0.307,83.461667,0.550847,13.000000,0.448049,113.445257,2422.936743,1185.333888
0.308,83.703875,0.552446,13.000000,0.422458,113.563718,2422.072482,1183.476467
0.309,83.945934,0.554043,13.000000,0.412021,113.681994,2420.588130,1181.319693
0.310,84.187813,0.555640,13.000000,0.409178,113.800055,2418.792051,1179.015334
0.311,84.429485,0.557235,13.000000,0.412976,113.917885,2416.722571,1176.582771
0.312,84.670900,0.558828,13.000000,0.428863,114.035472,2414.154812,1173.913287
0.313,84.912066,0.560420,13.000000,0.443122,114.152793,2411.652247,1171.281702
0.314,85.153041,0.562010,13.000000,0.442654,114.269850,2409.755100,1168.949903
0.315,85.393749,0.563599,13.000000,0.461095,114.386675,2407.076680,1166.244597
0.316,85.634265,0.565186,13.000000,0.461095,114.503229,2405.158381,1163.913511
0.317,85.874589,0.566772,13.000000,0.461095,114.619551,2403.239304,1161.587083
0.318,86.114573,0.568356,13.000000,0.496809,114.735640,2399.839872,1158.551020
0.319,86.354208,0.569938,13.000000,0.534585,114.851425,2396.351773,1155.479783
0.320,86.593596,0.571518,13.000000,0.547757,114.966904,2393.882187,1152.906778
0.321,86.832822,0.573097,13.000000,0.540424,115.082126,2392.263506,1150.749009
0.322,87.071883,0.574674,13.000000,0.534012,115.197132,2390.606194,1148.577122
0.323,87.310667,0.576250,13.000000,0.554131,115.311921,2387.842838,1145.878964
0.324,87.549214,0.577825,13.000000,0.564846,115.426441,2385.469782,1143.374267
0.325,87.787529,0.579398,13.000000,0.574215,115.540710,2383.151529,1140.901505
0.326,88.025618,0.580969,13.000000,0.582406,115.654732,2380.881163,1138.457231
0.327,88.263483,0.582539,13.000000,0.589569,115.768510,2378.652628,1136.038429
0.328,88.501080,0.584107,13.000000,0.607589,115.882046,2375.967641,1133.407294
0.329,88.738440,0.585674,13.000000,0.617870,115.995320,2373.605626,1130.936210
0.330,88.975570,0.587239,13.000000,0.626859,116.108346,2371.296507,1128.495902
0.331,89.212500,0.588802,13.000000,0.628435,116.221129,2369.297978,1126.208726
