time,u_in,Vin,f_cmd,f_m,eta,v,v_tilde
0.301,54.930202,0.362539,10.000000,0.471476,-14.168216,1853.058500,894.967400
0.302,55.115543,0.363763,10.000000,0.464154,-14.078769,1853.417631,894.146152
0.303,55.300906,0.364986,10.000000,0.464035,-13.989405,1853.627891,893.253692
0.304,55.486292,0.366210,10.000000,0.463051,-13.900129,1853.856392,892.370780
0.305,55.671711,0.367433,10.000000,0.456787,-13.810941,1854.194986,891.541539
0.306,55.857189,0.368657,10.000000,0.438745,-13.721837,1854.779395,890.830921
0.307,56.042695,0.369882,10.000000,0.435536,-13.632803,1855.055745,889.972676
0.308,56.228214,0.371106,10.000000,0.439013,-13.543855,1855.192981,889.048424
0.309,56.413706,0.372330,10.000000,0.461982,-13.455000,1854.923114,887.930179
0.310,56.599259,0.373555,10.000000,0.443287,-13.366256,1855.523744,887.229698
0.311,56.784853,0.374780,10.000000,0.433224,-13.277583,1855.944807,886.443592
0.312,56.970461,0.376005,10.000000,0.436992,-13.188988,1856.076721,885.519962
0.313,57.156070,0.377230,10.000000,0.446569,-13.100485,1856.086801,884.539159
0.314,57.341699,0.378455,10.000000,0.446569,-13.012080,1856.297867,883.655112
0.315,57.527350,0.379681,10.000000,0.446569,-12.923764,1856.509191,882.771949
0.316,57.713022,0.380906,10.000000,0.446569,-12.835536,1856.720776,881.889669
0.317,57.898701,0.382131,10.000000,0.453389,-12.747396,1856.788882,880.940075
0.318,58.084446,0.383357,10.000000,0.432148,-12.659351,1857.449010,880.272033
0.319,58.270204,0.384583,10.000000,0.436051,-12.571373,1857.579299,879.353221
0.320,58.455989,0.385810,10.000000,0.433181,-12.483487,1857.852905,878.503063
0.321,58.641796,0.387036,10.000000,0.433181,-12.395685,1858.066142,877.625049
0.322,58.827546,0.388262,10.000000,0.470015,-12.307972,1857.498937,876.379572
0.323,59.013292,0.389488,10.000000,0.481726,-12.220383,1857.463244,875.386571
0.324,59.199065,0.390714,10.000000,0.479399,-12.132893,1857.725433,874.534942
0.325,59.384876,0.391940,10.000000,0.471081,-12.045488,1858.115399,873.744072
0.326,59.570663,0.393166,10.000000,0.492780,-11.958162,1857.866984,872.653822
0.327,59.756452,0.394393,10.000000,0.501630,-11.870946,1857.891608,871.693152
0.328,59.942246,0.395619,10.000000,0.509368,-11.783825,1857.939782,870.744564
0.329,60.128034,0.396845,10.000000,0.522417,-11.696799,1857.874386,869.743816
0.330,60.313831,0.398071,10.000000,0.527543,-11.609873,1857.978032,868.823298
0.331,60.499648,0.399298,10.000000,0.528871,-11.523039,1858.163000,867.941683
0.332,60.685517,0.400524,10.000000,0.514336,-11.436293,1858.688134,867.219571
