time,u_in,Vin,f_cmd,f_m,integral,uff
0.228,3.781969,3.300000,4.656349,0.023537,0.990010,1.335452
0.229,3.787126,3.300000,4.658716,0.019200,0.994649,1.335907
0.230,3.796296,3.300000,4.661076,0.009125,0.999301,1.336361
0.231,3.804576,3.300000,4.663430,0.000316,1.003965,1.336813
0.232,3.792058,3.300000,4.665777,0.021210,1.008609,1.337265
0.233,3.801392,3.300000,4.668118,0.010883,1.013266,1.337715
0.234,3.801016,3.300000,4.670453,0.014419,1.017922,1.338164
0.235,3.796547,3.300000,4.672780,0.023795,1.022571,1.338612
0.236,3.801696,3.300000,4.675101,0.019425,1.027227,1.339058
0.237,3.821438,3.300000,4.677415,-0.005795,1.031910,1.339503
0.238,3.823978,3.300000,4.679723,-0.006446,1.036596,1.339947
0.239,3.826456,3.300000,4.682024,-0.007015,1.041285,1.340389
0.240,3.820081,3.300000,4.684318,0.005054,1.045965,1.340830
0.241,3.823561,3.300000,4.686605,0.003040,1.050648,1.341270
0.242,3.831230,3.300000,4.688886,-0.004965,1.055342,1.341709
0.243,3.833820,3.300000,4.691160,-0.005720,1.060039,1.342146
0.244,3.831940,3.300000,4.693427,-0.000098,1.064733,1.342582
0.245,3.830550,3.300000,4.695687,0.004819,1.069423,1.343017
0.246,3.832597,3.300000,4.697940,0.004819,1.074117,1.343450
0.247,3.834639,3.300000,4.700187,0.004819,1.078812,1.343882
0.248,3.821419,3.300000,4.702426,0.026612,1.083488,1.344313
0.249,3.817959,3.300000,4.704659,0.034455,1.088158,1.344742
0.250,3.810784,3.300000,4.706885,0.047596,1.092817,1.345170
0.251,3.809158,3.300000,4.709103,0.052802,1.097474,1.345597
0.252,3.800800,3.300000,4.711315,0.067617,1.102117,1.346022
0.253,3.809722,3.300000,4.713520,0.057741,1.106773,1.346446
0.254,3.822171,3.300000,4.715717,0.042823,1.111446,1.346869
0.255,3.820107,3.300000,4.717908,0.048629,1.116115,1.347290
0.256,3.818548,3.300000,4.720091,0.053705,1.120782,1.347710
0.257,3.835050,3.300000,4.722267,0.032977,1.125471,1.348128
0.258,3.832107,3.300000,4.724437,0.040020,1.130155,1.348546
0.259,3.838575,3.300000,4.726599,0.033612,1.134848,1.348961
0.260,3.848875,3.300000,4.728754,0.021726,1.139555,1.349376
0.261,3.862524,3.300000,4.730901,0.005050,1.144281,1.349789
0.262,3.871536,3.300000,4.733042,-0.005007,1.149019,1.350200
0.263,3.874029,3.300000,4.735175,-0.005757,1.153760,1.350611
0.264,3.872051,3.300000,4.737301,-0.000130,1.158498,1.351019
0.265,3.874962,3.300000,4.739420,-0.001493,1.163238,1.351427
0.266,3.868951,3.300000,4.741531,0.009882,1.167970,1.351833
0.267,3.874337,3.300000,4.743635,0.004970,1.172709,1.352238
