time,Vin,Force
8.778000,2.000000,7.408789875
8.779000,2.000000,7.435352053
8.780000,2.000000,7.445764411
8.781000,2.000000,7.454868313
8.782000,2.000000,7.462828185
8.783000,2.000000,7.488956294
8.784000,2.000000,7.498915729
8.785000,2.000000,7.501340440
8.786000,2.000000,7.509743637
8.787000,2.000000,7.510807673
8.788000,2.000000,7.506268229
8.789000,2.000000,7.501485812
8.790000,2.000000,7.497304371
8.791000,2.000000,7.481082014
8.792000,2.000000,7.473181405
8.793000,2.000000,7.454740267
8.794000,2.000000,7.443866674
8.795000,2.000000,7.434359497
8.796000,2.000000,7.426047027
8.797000,2.000000,7.418779132
8.798000,2.000000,7.400585320
8.799000,2.000000,7.390233853
8.800000,2.000000,7.381183189
8.801000,2.000000,7.366986681
8.802000,2.000000,7.354574158
8.803000,2.000000,7.329528463
8.804000,2.000000,7.309256708
8.805000,2.000000,7.291532377
8.806000,2.000000,7.282318536
8.807000,2.000000,7.286828911
8.808000,2.000000,7.258100540
8.809000,2.000000,7.258100540
8.810000,2.000000,7.249494675
8.811000,2.000000,7.264413004
8.812000,2.000000,7.277456640
8.813000,2.000000,7.298832554
8.814000,2.000000,7.313834087
8.815000,2.000000,7.320667287
8.816000,2.000000,7.326641801
8.817000,2.000000,7.344431906
8.818000,2.000000,7.379079952
8.819000,2.000000,7.390280485
8.820000,2.000000,7.406356703
8.821000,2.000000,7.407846353
8.822000,2.000000,7.409148808
8.823000,2.000000,7.429343260
8.824000,2.000000,7.415377963
8.825000,2.000000,7.403167598
8.826000,2.000000,7.417624373
8.827000,2.000000,7.423981271
8.828000,2.000000,7.398278983
8.829000,2.000000,7.369367782
8.830000,2.000000,7.337806485
8.831000,2.000000,7.335344039
8.832000,2.000000,7.326907848
8.833000,2.000000,7.306799430
8.834000,2.000000,7.289383890
8.835000,2.000000,7.245879423
8.836000,2.000000,7.242402501
8.837000,2.000000,7.245645688
8.838000,2.000000,7.221123834
8.839000,2.000000,7.189341865
8.840000,2.000000,7.174120107
8.841000,2.000000,7.167094356
8.842000,2.000000,7.160951488
8.843000,2.000000,7.133614134
8.844000,2.000000,7.119112144
8.845000,2.000000,7.118998898
8.846000,2.000000,7.112616697
8.847000,2.000000,7.100753323
8.848000,2.000000,7.093877992
8.849000,2.000000,7.096935763
8.850000,2.000000,7.105892469
8.851000,2.000000,7.126290012
8.852000,2.000000,7.150407510
8.853000,2.000000,7.196214457
8.854000,2.000000,7.211544990
8.855000,2.000000,7.224949031
8.856000,2.000000,7.242951856
8.857000,2.000000,7.252409194
8.858000,2.000000,7.267907882
8.859000,2.000000,7.286795524
8.860000,2.000000,7.286795524
8.861000,2.000000,7.281628622
8.862000,2.000000,7.286225694
8.863000,2.000000,7.287476192
8.864000,2.000000,7.291338437
8.865000,2.000000,7.294715338
8.866000,2.000000,7.297667885
8.867000,2.000000,7.300249404
8.868000,2.000000,7.274643209
8.869000,2.000000,7.273834909
8.870000,2.000000,7.260561812
8.871000,2.000000,7.248956662
8.872000,2.000000,7.238809858
8.873000,2.000000,7.204910854
