time,Vin,Force
8.844000,1.500000,4.096927630
8.845000,1.500000,4.070268961
8.846000,1.500000,4.077824301
8.847000,1.500000,4.084430208
8.848000,1.500000,4.065073251
8.849000,1.500000,4.041865576
8.850000,1.500000,4.028965574
8.851000,1.500000,4.022861694
8.852000,1.500000,4.017524850
8.853000,1.500000,4.019141840
8.854000,1.500000,4.014272447
8.855000,1.500000,4.006292484
8.856000,1.500000,4.003037789
8.857000,1.500000,4.000192091
8.858000,1.500000,3.963426190
8.859000,1.500000,3.965558232
8.860000,1.500000,3.973705539
8.861000,1.500000,3.974490977
8.862000,1.500000,3.975232577
8.863000,1.500000,3.994730541
8.864000,1.500000,3.992928762
8.865000,1.500000,3.991353402
8.866000,1.500000,4.007621256
8.867000,1.500000,4.016765953
8.868000,1.500000,4.031044679
8.869000,1.500000,4.030962716
8.870000,1.500000,4.024607868
8.871000,1.500000,4.055807134
8.872000,1.500000,4.065179800
8.873000,1.500000,4.067091477
8.874000,1.500000,4.068762925
8.875000,1.500000,4.057657963
8.876000,1.500000,4.075579123
8.877000,1.500000,4.069900797
8.878000,1.500000,4.058652845
8.879000,1.500000,4.055101538
8.880000,1.500000,4.051996501
8.881000,1.500000,4.035131164
8.882000,1.500000,4.040818864
8.883000,1.500000,4.038363066
8.884000,1.500000,4.037361448
8.885000,1.500000,4.023943193
8.886000,1.500000,4.018470444
8.887000,1.500000,4.013685421
8.888000,1.500000,4.009501702
8.889000,1.500000,4.012126910
8.890000,1.500000,4.004652299
8.891000,1.500000,4.007886900
8.892000,1.500000,4.010715030
8.893000,1.500000,4.006904581
8.894000,1.500000,4.009856153
8.895000,1.500000,3.996633202
8.896000,1.500000,3.982025957
8.897000,1.500000,3.975537498
8.898000,1.500000,3.976147588
8.899000,1.500000,3.982964197
8.900000,1.500000,3.988641642
8.901000,1.500000,4.006454572
8.902000,1.500000,4.015745879
8.903000,1.500000,4.017586420
8.904000,1.500000,4.019195672
8.905000,1.500000,4.015549730
8.906000,1.500000,4.023698105
8.907000,1.500000,4.037105711
8.908000,1.500000,4.037105711
8.909000,1.500000,4.023747692
8.910000,1.500000,4.019819153
8.911000,1.500000,4.039997387
8.912000,1.500000,4.057639950
8.913000,1.500000,4.066782298
8.914000,1.500000,4.062209414
8.915000,1.500000,4.066492172
8.916000,1.500000,4.055672561
8.917000,1.500000,4.046212582
8.918000,1.500000,4.037941379
8.919000,1.500000,4.043275937
8.920000,1.500000,4.051228643
8.921000,1.500000,4.048610289
8.922000,1.500000,4.052604152
8.923000,1.500000,4.043529761
8.924000,1.500000,4.041878877
8.925000,1.500000,4.032890222
8.926000,1.500000,4.032576342
8.927000,1.500000,4.019735534
8.928000,1.500000,4.027357906
8.929000,1.500000,4.015172866
8.930000,1.500000,4.001487206
8.931000,1.500000,4.005119545
8.932000,1.500000,4.002012245
8.933000,1.500000,4.005578606
8.934000,1.500000,4.005578606
8.935000,1.500000,4.002720455
8.936000,1.500000,3.993631449
8.937000,1.500000,3.985684601
8.938000,1.500000,3.985019568
8.939000,1.500000,4.003287662
8.940000,1.500000,4.003388630
8.941000,1.500000,4.000498843
8.942000,1.500000,3.997972198
8.943000,1.500000,4.014612617
8.944000,1.500000,4.010312383
8.945000,1.500000,3.990698788
8.946000,1.500000,3.995686839
8.947000,1.500000,4.018897630
8.948000,1.500000,4.014058925
8.949000,1.500000,4.009828270
8.950000,1.500000,4.020955059
8.951000,1.500000,4.028424181
8.952000,1.500000,4.022388334
8.953000,1.500000,4.017110975
8.954000,1.500000,4.012496788
8.955000,1.500000,4.028488662
8.956000,1.500000,4.028727898
8.957000,1.500000,4.016370700
8.958000,1.500000,4.018132724
8.959000,1.500000,4.019673325
8.960000,1.500000,4.019673325
8.961000,1.500000,4.023327020
8.962000,1.500000,4.030498072
8.963000,1.500000,4.036767983
8.964000,1.500000,4.035966809
8.965000,1.500000,4.017383425
8.966000,1.500000,4.012735001
8.967000,1.500000,4.008670715
8.968000,1.500000,4.005117163
8.969000,1.500000,3.989443792
8.970000,1.500000,3.976324639
8.971000,1.500000,3.976835814
8.972000,1.500000,3.958433197
8.973000,1.500000,3.942343121
8.974000,1.500000,3.940841354
8.975000,1.500000,3.920320271
8.976000,1.500000,3.915302792
8.977000,1.500000,3.917199013
8.978000,1.500000,3.900007393
8.979000,1.500000,3.878692949
8.980000,1.500000,3.861033253
8.981000,1.500000,3.850899630
8.982000,1.500000,3.854605806
8.983000,1.500000,3.857846250
8.984000,1.500000,3.873245859
8.985000,1.500000,3.903976358
8.986000,1.500000,3.907295901
8.987000,1.500000,3.903915113
8.988000,1.500000,3.913525537
8.989000,1.500000,3.909361910
8.990000,1.500000,3.925302592
8.991000,1.500000,3.907092645
8.992000,1.500000,3.897454213
8.993000,1.500000,3.895310168
8.994000,1.500000,3.906001922
8.995000,1.500000,3.917240385
8.996000,1.500000,3.931459492
8.997000,1.500000,3.937608588
8.998000,1.500000,3.949268151
8.999000,1.500000,3.953179344
9.000000,1.500000,3.947022639
9.001000,1.500000,3.938649642
9.002000,1.500000,3.943895197
9.003000,1.500000,3.948481576
